ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,WinesAmount,FruitsAmount,MeatAmount,FishAmount,SweetAmount,GoldAmount,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,LastCampaign,Complain,Country,Join_year,Join_month,Join_weekday,Age,Children,Total_Amount,Total_purchase_Count,Total_accepted_campaign,Average_PurchaseAmount
6320,1976,Master,Single,70893,0,0,2013-06-02,42,768,44,561,77,44,14,1,6,6,10,3,0,0,0,0,0,0,0,Spain,2013,6,6,37,0,1508,23,0,65.56521739130434
3254,1971,Graduation,Married,70886,1,0,2013-10-14,65,407,70,239,103,88,53,1,5,4,4,2,0,0,0,0,0,0,0,Spain,2013,10,0,42,1,960,14,0,68.57142857142857
3388,1967,Graduation,Divorced,70844,1,1,2013-10-30,16,129,26,67,3,67,2,5,6,1,5,7,0,0,0,0,0,0,0,Germany,2013,10,2,46,2,294,17,0,17.294117647058822
6131,1980,2n Cycle,Married,70829,1,1,2013-01-12,87,141,70,106,72,19,23,2,4,2,8,3,0,0,0,0,0,0,0,Spain,2013,1,5,33,2,431,16,0,26.9375
10868,1951,Graduation,Widow,70792,0,0,2013-06-02,82,344,45,654,104,11,114,2,3,4,10,3,0,0,0,0,0,0,0,Spain,2013,6,6,62,0,1272,19,0,66.94736842105263
7683,1968,Master,Married,70777,0,1,2014-02-25,80,554,35,113,19,7,78,3,5,3,12,3,0,0,0,0,0,0,0,Spain,2014,2,1,46,1,806,23,0,35.04347826086956
11112,1966,Graduation,Together,70713,0,1,2012-03-12,23,736,114,279,82,76,190,6,5,6,8,3,0,0,0,0,0,0,0,Spain,2012,3,0,46,1,1477,25,0,59.08
4137,1948,Graduation,Together,70666,0,0,2013-06-12,29,398,40,367,119,122,30,1,7,4,4,4,0,0,0,0,0,0,0,Australia,2013,6,2,65,0,1076,16,0,67.25
4640,1967,Graduation,Divorced,70647,0,1,2012-09-21,65,561,85,171,25,123,114,2,4,7,13,2,0,0,0,0,0,0,0,Saudi Arabia,2012,9,4,45,1,1079,26,0,41.5
3074,1984,PhD,Married,70643,0,0,2012-10-15,66,1218,107,304,23,143,33,1,5,8,4,6,0,0,0,0,0,1,0,Spain,2012,10,0,28,0,1828,18,1,101.55555555555556
2565,1955,Master,Divorced,70638,0,0,2013-01-06,69,1016,12,215,16,12,63,1,4,5,10,3,0,1,0,0,0,0,0,Saudi Arabia,2013,1,6,58,0,1334,20,1,66.7
2181,1970,Graduation,Married,70617,0,0,2013-06-23,45,353,61,753,40,46,27,1,3,3,7,2,0,0,0,0,0,0,0,Spain,2013,6,6,43,0,1280,14,0,91.42857142857143
7290,1985,Graduation,Single,70596,0,0,2012-05-10,68,347,44,534,17,14,26,1,3,5,12,2,0,0,0,0,0,0,0,Spain,2012,5,3,27,0,982,21,0,46.76190476190476
8895,1985,Graduation,Single,70596,0,0,2012-05-10,68,347,44,534,17,14,26,1,3,5,12,2,0,0,0,0,0,0,0,Spain,2012,5,3,27,0,982,21,0,46.76190476190476
850,1968,Graduation,Single,70566,0,1,2013-06-10,4,381,28,215,84,28,21,2,6,5,9,3,0,0,0,0,0,0,0,Spain,2013,6,0,45,1,757,22,0,34.40909090909091
6255,1952,Master,Together,70545,0,1,2014-03-06,29,138,39,63,55,18,21,1,4,1,7,2,0,0,0,0,0,0,0,Australia,2014,3,3,62,1,334,13,0,25.692307692307693
5080,1993,Graduation,Single,70515,0,0,2013-10-21,12,420,14,452,182,64,140,1,6,6,4,2,0,0,0,0,0,1,0,Mexico,2013,10,0,20,0,1272,17,1,74.82352941176471
4943,1953,Graduation,Married,70503,0,0,2012-09-30,73,1379,33,216,19,33,66,1,2,4,9,6,0,1,1,0,0,0,0,Spain,2012,9,6,59,0,1746,16,2,109.125
1215,1978,Graduation,Together,70440,0,0,2013-08-10,49,690,117,499,76,102,88,1,5,10,7,3,0,0,0,1,0,0,0,Spain,2013,8,5,35,0,1572,23,1,68.34782608695652
6722,1954,PhD,Married,70421,0,1,2014-06-28,98,479,28,136,75,14,35,3,10,3,7,6,0,0,0,0,0,0,0,Canada,2014,6,5,60,1,767,23,0,33.34782608695652
9988,1976,Master,Single,70379,0,1,2013-03-03,84,553,25,142,65,67,8,3,6,3,13,4,0,0,0,0,0,0,0,Canada,2013,3,6,37,1,860,25,0,34.4
9260,1945,PhD,Married,70356,0,0,2012-05-11,20,1349,16,249,43,16,33,2,10,6,9,6,0,0,0,0,0,0,0,Canada,2012,5,4,67,0,1706,27,0,63.18518518518518
9937,1979,Graduation,Single,70337,0,0,2014-02-01,75,187,81,149,25,43,91,1,2,2,12,1,0,0,0,0,0,0,0,USA,2014,2,5,35,0,576,17,0,33.88235294117647
10814,1947,Graduation,Together,70321,0,0,2013-01-16,6,303,23,751,82,26,191,1,6,5,13,4,0,0,0,0,0,1,0,Spain,2013,1,2,66,0,1376,25,1,55.04
3426,1975,Graduation,Divorced,70300,1,0,2013-07-15,89,1045,61,338,60,46,46,3,5,5,13,8,0,0,0,0,0,0,0,Spain,2013,7,0,38,1,1596,26,0,61.38461538461539
10383,1966,Graduation,Divorced,70287,0,0,2013-02-04,30,295,35,482,121,120,40,1,5,5,10,3,0,0,0,0,0,1,0,Australia,2013,2,0,47,0,1093,21,1,52.04761904761905
1071,1976,PhD,Divorced,70179,0,1,2013-07-21,10,532,88,168,69,44,133,3,7,3,13,5,0,0,0,0,0,0,0,USA,2013,7,6,37,1,1034,26,0,39.76923076923077
2793,1976,PhD,Divorced,70179,0,1,2013-07-21,10,532,88,168,69,44,133,3,7,3,13,5,0,0,0,0,0,0,0,Saudi Arabia,2013,7,6,37,1,1034,26,0,39.76923076923077
7851,1949,Graduation,Widow,70165,0,0,2013-09-22,60,161,14,253,199,191,122,1,3,7,11,1,0,0,0,0,0,0,0,Spain,2013,9,6,64,0,940,22,0,42.72727272727273
10140,1983,PhD,Together,70123,0,0,2013-09-28,27,1308,14,396,23,14,26,1,5,7,4,3,0,1,0,0,1,0,0,India,2013,9,5,30,0,1781,17,2,104.76470588235294
9029,1972,PhD,Married,70116,0,0,2013-01-26,73,707,44,603,95,58,29,1,2,8,12,1,0,0,0,0,0,0,0,Spain,2013,1,5,41,0,1536,23,0,66.78260869565217
6606,1969,Master,Married,70091,1,0,2013-03-31,11,964,34,137,15,14,11,2,5,2,10,8,0,1,0,0,0,0,0,Spain,2013,3,6,44,1,1175,19,1,61.8421052631579
8925,1965,Master,Married,70053,0,1,2013-03-07,38,512,53,98,81,179,89,3,8,5,10,5,0,0,0,0,0,0,0,Spain,2013,3,3,48,1,1012,26,0,38.92307692307692
10092,1954,Graduation,Divorced,70044,0,1,2013-02-18,46,1073,14,250,153,14,14,4,7,10,5,5,0,0,0,0,0,0,0,Spain,2013,2,0,59,1,1518,26,0,58.38461538461539
1232,1982,PhD,Together,70038,0,0,2013-10-25,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,0,Germany,2013,10,4,31,0,1244,17,0,73.17647058823529
2345,1982,PhD,Together,70038,0,0,2013-10-25,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,0,Australia,2013,10,4,31,0,1244,17,0,73.17647058823529
9606,1965,PhD,Married,69969,0,0,2013-08-27,64,882,29,514,38,29,44,1,4,2,6,3,0,0,1,1,0,1,0,Spain,2013,8,1,48,0,1536,13,3,118.15384615384616
8602,1964,Graduation,Divorced,69932,0,1,2013-12-06,97,412,172,153,150,105,57,2,7,6,11,4,0,0,0,0,0,0,0,Spain,2013,12,4,49,1,1049,26,0,40.34615384615385
8643,1971,Graduation,Together,69930,0,0,2013-05-26,21,252,98,827,219,70,196,1,4,5,12,3,0,0,0,0,0,0,0,India,2013,5,6,42,0,1662,22,0,75.54545454545455
5847,1969,Graduation,Divorced,69901,0,1,2013-05-29,95,312,21,206,102,92,149,3,7,3,10,5,0,0,0,0,0,0,0,Spain,2013,5,2,44,1,882,23,0,38.34782608695652
4501,1965,Master,Single,69882,0,0,2013-10-11,94,292,127,635,132,127,165,1,3,7,9,1,0,0,0,0,0,0,0,Spain,2013,10,4,48,0,1478,20,0,73.9
3762,1986,PhD,Single,69867,0,0,2013-02-04,30,196,14,512,33,130,54,1,3,5,8,1,0,0,0,1,0,1,0,Saudi Arabia,2013,2,0,27,0,939,17,2,55.23529411764706
8659,1952,PhD,Together,69805,0,1,2014-01-21,50,750,71,174,13,10,20,2,6,8,11,2,0,0,0,0,0,0,0,Germany,2014,1,1,62,1,1038,27,0,38.44444444444444
9185,1966,PhD,Single,69759,0,0,2013-10-28,38,452,20,514,13,30,26,3,4,6,5,3,0,0,0,0,0,1,0,Spain,2013,10,0,47,0,1055,18,1,58.611111111111114
10711,1945,Graduation,Married,69755,0,0,2013-02-10,23,217,77,373,111,23,93,1,3,6,12,1,0,0,0,0,0,0,0,Saudi Arabia,2013,2,6,68,0,894,22,0,40.63636363636363
1743,1974,Graduation,Single,69719,0,0,2014-05-26,99,273,86,208,177,14,43,1,2,3,5,1,0,0,0,0,0,0,0,Spain,2014,5,0,40,0,801,11,0,72.81818181818181
1570,1951,PhD,Together,69702,0,1,2013-02-19,8,664,9,240,50,19,57,2,7,7,10,4,0,0,0,0,0,0,0,Spain,2013,2,1,62,1,1039,26,0,39.96153846153846
1184,1968,PhD,Divorced,69674,0,2,2013-05-22,46,554,41,215,11,14,24,3,10,2,10,5,0,0,0,0,0,0,0,Saudi Arabia,2013,5,2,45,2,859,25,0,34.36
6999,1980,Master,Married,69661,0,0,2014-05-13,80,656,16,106,32,16,8,1,7,3,12,3,0,0,0,0,0,0,0,India,2014,5,1,34,0,834,23,0,36.26086956521739
3834,1962,Graduation,Single,69627,0,1,2013-03-17,35,231,161,215,171,30,53,2,8,2,11,5,0,0,0,0,0,0,0,USA,2013,3,6,51,1,861,23,0,37.43478260869565
2254,1983,Graduation,Married,69520,0,0,2013-07-07,95,627,120,414,121,80,93,1,9,6,5,5,0,0,0,0,0,0,0,Australia,2013,7,6,30,0,1455,21,0,69.28571428571429
454,1980,Graduation,Together,69508,1,0,2012-11-14,48,824,32,162,42,32,43,2,11,4,11,6,0,0,0,0,0,0,0,Saudi Arabia,2012,11,2,32,1,1135,28,0,40.535714285714285
7279,1969,PhD,Together,69476,0,0,2013-09-30,3,260,86,559,63,9,67,1,4,6,4,2,0,0,0,0,0,0,0,USA,2013,9,0,44,0,1044,15,0,69.6
1927,1973,2n Cycle,Together,69401,0,1,2014-03-23,41,399,27,159,58,8,39,4,4,4,5,2,0,0,0,0,0,0,0,Germany,2014,3,6,41,1,690,17,0,40.588235294117645
618,1977,PhD,Married,69389,0,1,2012-09-28,17,422,7,238,69,46,15,1,7,2,12,4,0,0,0,0,0,0,0,Australia,2012,9,4,35,1,797,22,0,36.22727272727273
10240,1949,Graduation,Together,69372,0,0,2013-02-19,10,997,26,269,34,13,42,1,10,4,6,4,0,1,1,0,0,1,0,Canada,2013,2,1,64,0,1381,21,3,65.76190476190476
3463,1975,PhD,Married,69283,0,1,2014-06-14,41,674,62,134,19,26,8,4,7,3,13,5,0,0,0,0,0,0,0,India,2014,6,5,39,1,923,27,0,34.18518518518518
2379,1953,Graduation,Single,69267,0,0,2012-09-22,31,778,44,499,95,73,146,2,3,4,5,7,0,0,0,0,0,1,0,Saudi Arabia,2012,9,5,59,0,1635,14,1,116.78571428571429
9362,1965,Graduation,Single,69263,0,1,2014-05-03,14,492,5,32,13,5,21,1,9,1,7,6,0,1,0,0,0,0,0,Canada,2014,5,5,49,1,568,18,1,31.555555555555557
8235,1956,Master,Together,69245,0,1,2014-01-24,8,428,30,214,80,30,61,2,6,5,10,3,0,0,0,0,0,0,0,Saudi Arabia,2014,1,4,58,1,843,23,0,36.65217391304348
7233,1972,Graduation,Married,69209,0,0,2012-09-17,4,496,32,849,229,48,128,2,5,3,6,4,0,0,0,1,0,0,0,Canada,2012,9,0,40,0,1782,16,1,111.375
7300,1952,Graduation,Divorced,69142,0,1,2014-06-29,50,448,4,34,6,4,39,3,8,1,7,5,0,1,0,0,0,0,0,India,2014,6,6,62,1,535,19,1,28.157894736842106
3011,1965,Graduation,Married,69139,0,1,2014-01-27,23,86,12,75,33,15,6,1,4,1,5,4,0,0,0,0,0,0,0,Saudi Arabia,2014,1,0,49,1,227,11,0,20.636363636363637
5232,1965,Graduation,Married,69139,0,1,2014-01-27,23,86,12,75,33,15,6,1,4,1,5,4,0,0,0,0,0,0,0,Spain,2014,1,0,49,1,227,11,0,20.636363636363637
2407,1982,Graduation,Married,69109,0,0,2012-09-11,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,1,0,USA,2012,9,1,30,0,1555,20,2,77.75
9064,1982,Graduation,Married,69109,0,0,2012-09-11,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,1,0,Spain,2012,9,1,30,0,1555,20,2,77.75
4475,1949,PhD,Married,69098,0,0,2013-02-16,82,1315,22,780,145,14,178,1,7,8,9,5,0,0,0,0,0,0,0,Spain,2013,2,5,64,0,2454,25,0,98.16
4477,1958,Graduation,Together,69096,0,1,2013-09-27,4,247,49,159,7,82,109,1,5,2,10,4,0,0,0,0,0,0,0,Germany,2013,9,4,55,1,653,18,0,36.27777777777778
5299,1970,PhD,Married,69084,1,0,2013-11-19,43,1181,107,199,39,30,30,2,7,3,13,8,0,0,0,0,0,0,0,Spain,2013,11,1,43,1,1586,25,0,63.44
10727,1970,PhD,Married,69084,1,0,2013-11-19,43,1181,107,199,39,30,30,2,7,3,13,8,0,0,0,0,0,0,0,Spain,2013,11,1,43,1,1586,25,0,63.44
1459,1966,PhD,Married,69063,0,1,2012-07-11,16,666,35,124,69,8,26,1,5,3,5,3,0,0,0,0,0,0,0,Spain,2012,7,2,46,1,928,14,0,66.28571428571429
3389,1970,Graduation,Married,69016,0,1,2012-11-22,61,726,53,363,123,107,161,4,8,9,13,5,0,0,0,0,0,0,0,Spain,2012,11,3,42,1,1533,34,0,45.088235294117645
6870,1959,PhD,Divorced,68805,0,1,2013-09-17,73,182,2,49,17,13,20,1,3,1,7,2,0,0,0,0,0,0,0,Spain,2013,9,1,54,1,283,12,0,23.583333333333332
4910,1967,Graduation,Divorced,68743,0,0,2012-08-30,81,1132,134,384,175,134,115,1,11,5,13,7,0,0,0,0,0,0,0,USA,2012,8,3,45,0,2074,30,0,69.13333333333334
4399,1969,Graduation,Together,68695,0,0,2014-06-25,3,458,81,356,106,50,40,1,4,4,7,2,0,0,0,0,0,0,0,Canada,2014,6,2,45,0,1091,16,0,68.1875
9888,1969,Graduation,Together,68695,0,0,2014-06-25,3,458,81,356,106,50,40,1,4,4,7,2,0,0,0,0,0,0,0,Spain,2014,6,2,45,0,1091,16,0,68.1875
3428,1991,PhD,Together,68682,0,0,2013-06-10,56,919,14,505,99,30,45,1,4,9,10,2,0,0,0,0,0,0,0,Spain,2013,6,0,22,0,1612,24,0,67.16666666666667
4500,1991,PhD,Together,68682,0,0,2013-06-10,56,919,14,505,99,30,45,1,4,9,10,2,0,0,0,0,0,0,0,Spain,2013,6,0,22,0,1612,24,0,67.16666666666667
8755,1946,Master,Married,68657,0,0,2013-02-20,4,482,34,471,119,68,22,1,3,5,9,7,0,0,0,0,0,0,0,Australia,2013,2,2,67,0,1196,18,0,66.44444444444444
6729,1988,Graduation,Single,68655,0,0,2012-10-08,95,456,19,832,75,118,38,1,4,5,11,3,0,0,0,0,0,0,0,Saudi Arabia,2012,10,0,24,0,1538,21,0,73.23809523809524
10172,1988,Graduation,Single,68655,0,0,2012-10-08,95,456,19,832,75,118,38,1,4,5,11,3,0,0,0,0,0,0,0,Spain,2012,10,0,24,0,1538,21,0,73.23809523809524
7119,1982,Graduation,Single,68627,0,0,2013-12-01,45,395,15,263,60,54,38,1,2,3,6,1,0,0,0,0,0,0,0,Saudi Arabia,2013,12,6,31,0,825,12,0,68.75
5396,1988,Graduation,Married,68487,0,0,2013-01-13,48,758,12,385,33,89,89,1,9,7,13,4,0,0,0,0,0,0,0,Australia,2013,1,6,25,0,1366,30,0,45.53333333333333
6318,1988,Graduation,Married,68487,0,0,2013-01-13,48,758,12,385,33,89,89,1,9,7,13,4,0,0,0,0,0,0,0,Canada,2013,1,6,25,0,1366,30,0,45.53333333333333
6184,1969,PhD,Married,68462,0,0,2012-12-12,6,561,64,785,84,128,48,1,3,3,8,1,0,0,0,0,0,0,0,Spain,2012,12,2,43,0,1670,15,0,111.33333333333333
10673,1976,PhD,Married,68397,0,1,2013-11-17,6,760,80,466,17,13,80,1,6,9,5,3,0,0,0,0,0,0,0,Saudi Arabia,2013,11,6,37,1,1416,21,0,67.42857142857143
2937,1974,PhD,Single,68352,0,1,2013-08-28,47,614,16,132,43,33,33,3,8,5,9,6,0,0,0,0,0,0,0,Canada,2013,8,2,39,1,871,25,0,34.84
8985,1964,2n Cycle,Together,68316,0,1,2012-04-11,54,806,80,161,120,11,33,5,10,7,10,6,0,0,0,0,0,0,0,Spain,2012,4,2,48,1,1211,32,0,37.84375
3262,1958,Graduation,Single,68281,0,0,2012-07-08,31,995,112,417,42,48,41,1,2,9,13,5,0,0,0,0,0,1,0,Spain,2012,7,6,54,0,1655,25,1,66.2
8405,1979,Graduation,Divorced,68274,1,1,2013-09-30,83,135,25,51,23,25,46,2,4,2,5,3,0,0,0,0,0,0,0,Saudi Arabia,2013,9,0,34,2,305,13,0,23.46153846153846
3170,1957,Master,Together,68148,0,0,2013-08-31,86,389,66,408,37,57,85,1,4,4,6,2,0,0,0,0,0,0,0,Spain,2013,8,5,56,0,1042,15,0,69.46666666666667
8310,1964,Graduation,Together,68142,0,1,2012-08-29,96,897,126,196,91,112,37,3,10,4,7,6,0,0,0,0,0,0,0,Spain,2012,8,2,48,1,1459,24,0,60.791666666666664
7431,1991,PhD,Single,68126,0,0,2012-10-11,40,1332,17,311,23,51,86,1,7,4,5,9,0,1,0,0,0,1,0,Canada,2012,10,3,21,0,1820,17,2,107.05882352941177
2891,1963,Graduation,Divorced,68118,0,1,2013-10-18,51,595,23,123,10,23,154,2,8,9,4,6,0,0,0,0,0,0,0,USA,2013,10,4,50,1,928,23,0,40.34782608695652
5011,1963,Graduation,Divorced,68118,0,1,2013-10-18,51,595,23,123,10,23,154,2,8,9,4,6,0,0,0,0,0,0,0,Spain,2013,10,4,50,1,928,23,0,40.34782608695652
3945,1947,PhD,Widow,68117,0,1,2013-10-03,80,618,44,215,19,17,36,2,11,8,4,6,1,0,0,0,0,1,0,Spain,2013,10,3,66,1,949,25,2,37.96
2930,1978,Master,Single,68092,0,0,2013-12-16,7,852,60,207,78,36,48,2,2,6,10,5,0,0,0,0,0,0,0,Saudi Arabia,2013,12,0,35,0,1281,20,0,64.05
716,1949,PhD,Together,67911,0,1,2014-05-22,63,529,14,356,63,28,26,3,6,7,11,3,0,0,0,0,0,0,0,Spain,2014,5,3,65,1,1016,27,0,37.629629629629626
6544,1949,PhD,Together,67911,0,1,2014-05-22,63,529,14,356,63,28,26,3,6,7,11,3,0,0,0,0,0,0,0,Germany,2014,5,3,65,1,1016,27,0,37.629629629629626
2882,1975,2n Cycle,Divorced,67893,0,1,2012-01-10,31,711,28,142,49,18,47,2,3,2,9,8,0,0,0,0,0,0,0,Saudi Arabia,2012,1,1,37,1,995,16,0,62.1875
10530,1959,PhD,Widow,67786,0,0,2013-07-12,0,431,82,441,80,20,102,1,3,6,6,1,0,0,0,0,0,1,0,India,2013,7,4,54,0,1156,16,1,72.25
9723,1960,Graduation,Married,67716,0,1,2013-10-01,8,530,142,217,62,9,56,4,7,4,13,5,0,1,0,0,0,0,0,Canada,2013,10,1,53,1,1016,28,1,36.285714285714285
6518,1951,PhD,Widow,67680,0,1,2013-11-06,8,546,14,48,19,6,6,1,7,3,8,5,0,0,0,0,0,0,0,Australia,2013,11,2,62,1,639,19,0,33.63157894736842
11013,1987,Graduation,Together,67605,0,0,2013-03-31,84,336,28,282,184,54,54,1,2,8,6,1,0,0,0,0,0,0,0,Spain,2013,3,6,26,0,938,17,0,55.1764705882353
2747,1988,PhD,Married,67546,0,0,2012-08-31,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,0,Spain,2012,8,4,24,0,2126,20,0,106.3
8867,1988,PhD,Married,67546,0,0,2012-08-31,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,0,Saudi Arabia,2012,8,4,24,0,2126,20,0,106.3
1204,1970,PhD,Married,67536,0,1,2013-05-22,45,1253,14,447,23,71,35,3,11,5,11,8,0,0,0,1,0,0,0,Saudi Arabia,2013,5,2,43,1,1843,30,1,61.43333333333333
176,1980,2n Cycle,Single,67506,0,1,2014-02-01,73,90,38,67,33,36,67,1,4,1,6,3,0,0,0,0,0,0,0,Spain,2014,2,5,34,1,331,12,0,27.583333333333332
2878,1947,PhD,Married,67472,0,1,2013-09-28,93,162,31,127,8,17,69,2,4,2,7,3,0,0,0,0,0,0,0,Spain,2013,9,5,66,1,414,15,0,27.6
5462,1974,Graduation,Married,67445,0,1,2012-12-08,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,0,India,2012,12,5,38,1,1174,32,0,36.6875
6661,1974,Graduation,Married,67445,0,1,2012-12-08,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,0,Spain,2012,12,5,38,1,1174,32,0,36.6875
10897,1974,Graduation,Married,67445,0,1,2012-12-08,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,0,Australia,2012,12,5,38,1,1174,32,0,36.6875
8534,1952,Graduation,Married,67433,0,2,2013-07-16,51,615,28,259,12,48,30,4,6,5,13,4,0,1,0,0,0,0,0,Spain,2013,7,1,61,2,992,28,1,35.42857142857143
7072,1973,Graduation,Married,67432,0,1,2013-03-29,69,432,79,341,177,136,170,2,8,5,4,4,0,0,0,0,0,0,0,Australia,2013,3,4,40,1,1335,19,0,70.26315789473684
1911,1987,Graduation,Together,67430,0,0,2012-05-09,6,595,97,291,127,133,121,1,11,5,12,6,0,0,0,0,0,0,0,Germany,2012,5,2,25,0,1364,29,0,47.03448275862069
4406,1970,Graduation,Together,67419,0,1,2013-01-16,29,846,84,352,91,56,42,4,9,4,8,5,0,0,0,0,0,0,0,Canada,2013,1,2,43,1,1471,25,0,58.84
5544,1970,Graduation,Single,67384,0,1,2012-10-11,32,957,40,175,158,53,107,2,7,8,5,5,0,1,0,0,0,0,0,Spain,2012,10,3,42,1,1490,22,1,67.72727272727273
3412,1951,Master,Married,67381,0,1,2013-01-15,67,815,8,53,11,14,70,4,2,2,9,7,0,1,0,0,0,0,0,Spain,2013,1,1,62,1,971,17,1,57.11764705882353
8732,1969,Master,Widow,67369,0,1,2012-11-17,81,1298,14,70,37,14,42,4,7,4,10,4,0,1,1,0,0,1,0,Spain,2012,11,5,43,1,1475,25,3,59.0
4339,1970,PhD,Married,67353,0,1,2013-12-31,37,702,17,151,19,8,35,5,5,6,12,2,0,0,0,0,0,0,0,Australia,2013,12,1,43,1,932,28,0,33.285714285714285
238,1967,2n Cycle,Together,67309,1,1,2013-01-23,76,515,47,181,149,95,95,15,9,6,9,7,0,0,0,0,0,0,0,Spain,2013,1,2,46,2,1082,39,0,27.743589743589745
9699,1966,Graduation,Divorced,67272,0,1,2013-12-21,12,357,35,271,28,28,14,3,6,2,12,5,0,0,0,0,0,0,0,Spain,2013,12,5,47,1,733,23,0,31.869565217391305
10476,1958,Graduation,Married,67267,0,1,2014-05-13,0,134,11,59,15,2,30,1,3,2,5,2,0,0,0,0,0,0,0,USA,2014,5,1,56,1,251,11,0,22.818181818181817
3799,1955,Graduation,Married,67225,0,1,2013-11-26,4,315,35,322,46,7,143,3,7,2,11,5,0,0,0,0,0,0,0,USA,2013,11,1,58,1,868,23,0,37.73913043478261
9167,1956,Graduation,Married,67131,0,1,2013-03-26,72,465,71,250,93,35,62,3,9,2,12,6,0,0,0,0,0,0,0,Spain,2013,3,1,57,1,976,26,0,37.53846153846154
8402,1953,Master,Married,67087,0,1,2013-12-17,40,329,35,222,130,35,43,2,7,5,8,4,0,0,0,0,0,0,0,Australia,2013,12,1,60,1,794,22,0,36.09090909090909
123,1951,Graduation,Widow,67046,0,1,2013-06-01,92,544,35,133,23,151,107,2,4,5,4,2,0,0,0,0,0,0,0,Australia,2013,6,5,62,1,993,15,0,66.2
2875,1978,Graduation,Married,67023,0,0,2014-04-03,93,444,44,382,11,8,17,1,3,7,13,2,0,0,0,0,0,0,1,Spain,2014,4,3,36,0,906,24,0,37.75
1402,1954,Master,Married,66991,0,0,2012-11-09,1,496,36,460,189,60,12,3,4,8,6,3,0,0,0,0,0,0,0,Germany,2012,11,4,58,0,1253,21,0,59.666666666666664
5602,1989,PhD,Together,66973,0,0,2013-05-17,98,466,22,432,147,113,102,1,8,7,12,3,0,0,0,0,0,0,0,India,2013,5,4,24,0,1282,28,0,45.785714285714285
6637,1988,Graduation,Single,66951,0,0,2013-02-11,46,277,162,305,173,76,124,1,3,4,7,1,0,0,0,0,0,0,0,India,2013,2,0,25,0,1117,15,0,74.46666666666667
10928,1958,Graduation,Together,66886,0,1,2013-09-16,28,315,4,62,41,31,146,2,7,1,7,5,0,0,0,0,0,0,0,Spain,2013,9,0,55,1,599,17,0,35.23529411764706
7881,1946,Master,Married,66835,0,0,2013-09-28,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,0,Spain,2013,9,5,67,0,1033,24,0,43.041666666666664
10562,1946,Master,Married,66835,0,0,2013-09-28,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,0,India,2013,9,5,67,0,1033,24,0,43.041666666666664
6445,1967,Graduation,Together,66825,0,0,2013-07-14,73,243,101,405,29,40,40,1,4,5,6,2,0,0,0,0,0,0,0,Saudi Arabia,2013,7,6,46,0,858,16,0,53.625
9204,1970,Graduation,Widow,66731,0,1,2012-12-09,33,371,159,194,58,106,141,4,4,3,6,3,0,0,0,0,0,0,0,Spain,2012,12,6,42,1,1029,17,0,60.529411764705884
10660,1957,Master,Married,66726,1,1,2014-12-01,61,349,7,35,19,14,47,3,8,2,4,7,0,1,0,0,0,0,0,Spain,2014,12,0,57,2,471,17,1,27.705882352941178
5120,1982,2n Cycle,Together,66664,0,0,2012-09-25,78,398,96,447,220,96,32,1,5,7,6,3,0,0,0,0,0,0,0,Saudi Arabia,2012,9,1,30,0,1289,19,0,67.84210526315789
10648,1982,2n Cycle,Together,66664,0,0,2012-09-25,78,398,96,447,220,96,32,1,5,7,6,3,0,0,0,0,0,0,0,Spain,2012,9,1,30,0,1289,19,0,67.84210526315789
3076,1975,Graduation,Together,66653,1,1,2012-07-09,18,452,18,102,16,18,6,4,4,2,12,3,0,0,0,0,0,0,0,Australia,2012,7,0,37,2,612,22,0,27.818181818181817
2995,1957,Master,Together,66636,0,0,2013-08-17,64,291,10,689,84,10,26,1,3,4,9,1,0,0,0,0,0,0,0,Spain,2013,8,5,56,0,1110,17,0,65.29411764705883
2416,1969,PhD,Single,66582,0,0,2014-03-03,83,789,25,420,16,38,26,1,2,8,9,1,0,0,0,0,0,0,0,Spain,2014,3,0,45,0,1314,20,0,65.7
9120,1962,Graduation,Single,66565,0,1,2012-05-12,80,747,10,161,65,40,42,4,4,2,9,8,0,0,0,0,0,0,0,Spain,2012,5,5,50,1,1065,19,0,56.05263157894737
9478,1985,Graduation,Single,66503,1,0,2012-08-14,30,91,64,128,65,3,50,2,4,3,6,3,0,0,0,0,0,0,0,Spain,2012,8,1,27,1,401,15,0,26.733333333333334
