ID,Year_Birth,Education,Marital_Status,  Income  ,Kidhome,Teenhome,Dt_Customer,Recency, MntWines , MntFruits , MntMeatProducts , MntFishProducts , MntSweetProducts , MntGoldProds ,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Complain,Country
10648,1982,2n Cycle,Together," $66,664.00 ",0,0,25/09/2012,78, $398.00 , $96.00 , $447.00 , $220.00 , $96.00 , $32.00 ,1,5,7,6,3,0,0,0,0,0,0,0,Spain
3076,1975,Graduation,Together," $66,653.00 ",1,1,07/09/2012,18, $452.00 , $18.00 , $102.00 , $16.00 , $18.00 , $6.00 ,4,4,2,12,3,0,0,0,0,0,0,0,Australia
2995,1957,Master,Together," $66,636.00 ",0,0,17/08/2013,64, $291.00 , $10.00 , $689.00 , $84.00 , $10.00 , $-   ,1,3,4,9,1,0,0,0,0,0,0,0,Spain
2416,1969,PhD,Single," $66,582.00 ",0,0,03/03/2014,83, $789.00 , $25.00 , $420.00 , $16.00 , $38.00 , $-   ,1,2,8,9,1,0,0,0,0,0,0,0,Spain
9120,1962,Graduation,Single," $66,565.00 ",0,1,05/12/2012,80, $747.00 , $10.00 , $161.00 , $65.00 , $40.00 , $42.00 ,4,4,2,9,8,0,0,0,0,0,0,0,Spain
9478,1985,Graduation,Single," $66,503.00 ",1,0,14/08/2012,30, $91.00 , $64.00 , $128.00 , $65.00 , $3.00 , $50.00 ,2,4,3,6,3,0,0,0,0,0,0,0,Spain
246,1965,Graduation,Married," $66,480.00 ",1,1,31/05/2014,71, $199.00 , $9.00 , $57.00 , $20.00 , $21.00 , $6.00 ,7,4,1,7,4,0,0,0,0,0,0,0,Spain
9907,1969,Master,Together," $66,476.00 ",0,1,04/12/2013,80, $742.00 , $28.00 , $152.00 , $25.00 , $9.00 , $57.00 ,2,6,8,10,4,0,0,0,0,0,0,0,Germany
10142,1976,PhD,Divorced," $66,476.00 ",0,1,07/03/2013,99, $372.00 , $18.00 , $126.00 , $47.00 , $48.00 , $78.00 ,2,5,2,11,4,0,0,0,0,0,0,0,USA
7030,1955,PhD,Married," $66,465.00 ",0,1,30/03/2013,1," $1,200.00 ", $-   , $204.00 , $38.00 , $29.00 , $14.00 ,3,11,9,12,6,0,0,0,1,0,0,0,Spain
1729,1961,PhD,Together," $66,426.00 ",0,1,02/10/2013,14," $1,043.00 ", $24.00 , $97.00 , $32.00 , $24.00 , $157.00 ,2,3,5,10,6,0,0,0,0,0,0,0,Spain
3336,1948,PhD,Together," $66,375.00 ",0,1,21/11/2013,96, $712.00 , $-   , $45.00 , $-   , $-   , $191.00 ,3,2,4,5,7,1,0,0,0,0,0,0,Australia
9381,1978,Graduation,Married," $66,373.00 ",1,1,12/06/2013,57, $328.00 , $9.00 , $124.00 , $12.00 , $24.00 , $109.00 ,7,4,2,10,3,0,0,0,0,0,0,0,Australia
9384,1978,Graduation,Married," $66,373.00 ",1,1,12/06/2013,57, $328.00 , $9.00 , $124.00 , $12.00 , $24.00 , $109.00 ,7,4,2,10,3,0,0,0,0,0,0,0,Australia
10675,1956,PhD,Married," $66,334.00 ",0,1,03/04/2013,82, $909.00 , $11.00 , $218.00 , $-   , $-   , $23.00 ,2,9,3,5,5,0,0,0,0,0,1,0,Spain
2304,1963,PhD,Together," $66,313.00 ",0,1,16/09/2013,86, $625.00 , $7.00 , $99.00 , $10.00 , $22.00 , $7.00 ,2,6,3,12,4,0,0,0,0,0,0,0,Saudi Arabia
10319,1971,Graduation,Married," $66,303.00 ",0,1,26/02/2013,56," $1,090.00 ", $12.00 , $96.00 , $16.00 , $12.00 , $60.00 ,4,3,4,11,8,0,1,0,0,0,0,0,Spain
3535,1965,Graduation,Single," $66,294.00 ",0,0,17/03/2014,68, $251.00 , $108.00 , $334.00 , $65.00 , $92.00 , $117.00 ,1,4,3,5,2,0,0,0,0,0,0,0,Spain
591,1957,Graduation,Widow," $66,033.00 ",0,1,20/01/2013,76, $293.00 , $35.00 , $179.00 , $46.00 , $59.00 , $65.00 ,2,8,3,7,7,0,0,0,0,0,0,0,India
7718,1947,Master,Together," $66,000.00 ",0,0,20/04/2014,36, $244.00 , $51.00 , $270.00 , $101.00 , $-   , $45.00 ,1,1,3,5,1,0,0,0,0,0,0,0,Spain
6233,1976,Graduation,Married," $65,991.00 ",0,1,07/09/2012,21, $507.00 , $19.00 , $364.00 , $25.00 , $47.00 , $9.00 ,3,9,5,10,7,0,0,0,0,0,0,0,Spain
11176,1970,PhD,Together," $65,968.00 ",0,1,12/05/2014,12, $376.00 , $9.00 , $83.00 , $19.00 , $4.00 , $4.00 ,2,5,4,7,3,0,0,0,0,0,0,0,Canada
9370,1945,PhD,Married," $65,846.00 ",0,0,17/05/2013,68, $562.00 , $81.00 , $276.00 , $80.00 , $40.00 , $81.00 ,1,6,3,6,4,0,0,0,0,0,0,0,Canada
528,1978,Graduation,Married," $65,819.00 ",0,0,29/11/2012,99, $267.00 , $38.00 , $701.00 , $149.00 , $165.00 , $63.00 ,1,5,4,10,3,0,0,0,0,0,0,0,India
832,1966,PhD,Together," $65,814.00 ",0,1,02/03/2014,90, $561.00 , $14.00 , $113.00 , $10.00 , $14.00 , $35.00 ,3,8,2,10,5,0,0,0,0,0,0,0,Spain
8890,1971,PhD,Divorced," $65,808.00 ",1,1,30/05/2014,1, $155.00 , $7.00 , $80.00 , $13.00 , $7.00 , $10.00 ,3,5,1,5,6,0,0,0,0,0,0,0,Spain
6327,1967,Graduation,Together," $65,777.00 ",0,0,19/12/2013,87, $565.00 , $32.00 , $435.00 , $28.00 , $32.00 , $54.00 ,1,2,8,6,1,0,0,0,0,0,0,0,USA
7192,1955,Graduation,Together," $65,748.00 ",0,1,15/04/2013,58, $172.00 , $73.00 , $93.00 , $95.00 , $78.00 , $34.00 ,2,2,4,10,1,0,0,0,0,0,0,1,Spain
7987,1969,Graduation,Married," $65,747.00 ",0,1,07/03/2014,96, $346.00 , $17.00 , $48.00 , $23.00 , $13.00 , $13.00 ,4,8,1,6,6,0,1,0,0,0,0,0,Canada
8527,1965,Master,Together," $65,735.00 ",1,1,07/12/2013,37, $239.00 , $7.00 , $119.00 , $4.00 , $15.00 , $11.00 ,5,6,2,6,7,0,0,0,0,0,0,0,Spain
3968,1970,2n Cycle,Divorced," $65,706.00 ",0,0,28/06/2013,77, $918.00 , $10.00 , $129.00 , $13.00 , $-   , $129.00 ,1,11,3,12,7,0,1,1,0,1,1,0,Canada
7000,1972,2n Cycle,Single," $65,704.00 ",0,0,13/10/2013,18, $279.00 , $172.00 , $74.00 , $38.00 , $8.00 , $246.00 ,1,2,10,10,1,0,0,0,0,0,0,0,Germany
4603,1960,PhD,Married," $65,695.00 ",0,1,31/01/2014,50, $371.00 , $32.00 , $189.00 , $-   , $58.00 , $6.00 ,2,5,4,10,4,0,0,0,0,0,0,0,Spain
3900,1972,Graduation,Married," $65,685.00 ",0,1,29/03/2014,54, $642.00 , $14.00 , $49.00 , $-   , $7.00 , $57.00 ,1,9,2,9,5,0,0,0,0,0,0,0,Canada
9958,1972,Graduation,Married," $65,685.00 ",0,1,29/03/2014,54, $642.00 , $14.00 , $49.00 , $-   , $7.00 , $57.00 ,1,9,2,9,5,0,0,0,0,0,0,0,Australia
10584,1976,Graduation,Married," $65,665.00 ",0,1,02/12/2013,77, $225.00 , $162.00 , $387.00 , $106.00 , $36.00 , $29.00 ,1,5,10,8,3,0,0,0,0,0,0,0,Spain
1672,1974,PhD,Together," $65,640.00 ",0,1,01/03/2014,74, $204.00 , $7.00 , $149.00 , $20.00 , $15.00 , $66.00 ,1,5,1,8,2,0,0,0,0,0,0,0,Saudi Arabia
8952,1953,Master,Married," $65,569.00 ",0,1,05/11/2012,96, $397.00 , $46.00 , $288.00 , $20.00 , $38.00 , $70.00 ,2,6,5,10,3,0,0,0,0,0,0,0,Spain
9971,1964,PhD,Married," $65,526.00 ",0,1,11/04/2014,22, $397.00 , $19.00 , $69.00 , $12.00 , $-   , $9.00 ,1,4,4,8,2,0,0,0,0,0,0,0,Saudi Arabia
10766,1964,PhD,Married," $65,526.00 ",0,1,11/04/2014,22, $397.00 , $19.00 , $69.00 , $12.00 , $-   , $9.00 ,1,4,4,8,2,0,0,0,0,0,0,0,Spain
10770,1959,Graduation,Married," $65,492.00 ",0,0,26/01/2014,73, $247.00 , $161.00 , $295.00 , $210.00 , $85.00 , $47.00 ,2,4,7,13,2,0,0,0,0,0,0,0,Canada
9624,1958,PhD,Together," $65,488.00 ",0,0,13/06/2014,46, $603.00 , $45.00 , $207.00 , $36.00 , $18.00 , $54.00 ,1,3,4,6,1,0,0,0,0,0,0,0,Spain
4369,1957,Master,Absurd," $65,487.00 ",0,0,10/01/2014,48, $240.00 , $67.00 , $500.00 , $199.00 , $-   , $163.00 ,3,3,5,6,2,0,0,0,0,0,0,0,Canada
10652,1957,Master,Together," $65,487.00 ",0,0,10/01/2014,48, $240.00 , $67.00 , $500.00 , $199.00 , $-   , $163.00 ,3,3,5,6,2,0,0,0,0,0,0,0,Canada
8614,1957,Graduation,Widow," $65,486.00 ",0,1,12/05/2014,29, $245.00 , $19.00 , $125.00 , $37.00 , $67.00 , $14.00 ,1,4,2,10,2,0,0,0,0,0,0,0,Australia
4741,1974,2n Cycle,Married," $65,463.00 ",1,0,30/01/2014,17, $391.00 , $32.00 , $70.00 , $21.00 , $32.00 , $16.00 ,2,6,2,9,5,0,1,0,0,0,0,0,Spain
2681,1984,2n Cycle,Married," $65,370.00 ",0,0,01/08/2013,1, $71.00 , $22.00 , $112.00 , $138.00 , $89.00 , $29.00 ,1,2,3,13,1,0,0,0,0,0,0,0,Spain
6872,1974,PhD,Married," $65,352.00 ",0,1,21/08/2013,43, $284.00 , $3.00 , $84.00 , $4.00 , $7.00 , $23.00 ,2,4,2,8,4,0,0,0,0,0,0,0,Saudi Arabia
5136,1973,Graduation,Single," $65,333.00 ",0,1,17/01/2014,58, $654.00 , $7.00 , $92.00 , $-   , $15.00 , $30.00 ,7,9,4,8,6,0,1,1,0,0,0,0,Canada
4047,1954,PhD,Married," $65,324.00 ",0,1,11/01/2014,0, $384.00 , $-   , $102.00 , $21.00 , $32.00 , $5.00 ,3,6,2,9,4,0,0,0,0,0,0,0,USA
9477,1954,PhD,Married," $65,324.00 ",0,1,11/01/2014,0, $384.00 , $-   , $102.00 , $21.00 , $32.00 , $5.00 ,3,6,2,9,4,0,0,0,0,0,0,0,India
4437,1962,Graduation,Married," $65,316.00 ",1,1,24/04/2013,65, $112.00 , $6.00 , $92.00 , $3.00 , $9.00 , $38.00 ,2,3,2,5,4,0,0,0,0,0,0,0,Spain
10701,1973,Graduation,Married," $65,308.00 ",0,0,11/09/2013,60, $713.00 , $-   , $264.00 , $120.00 , $80.00 , $34.00 ,1,7,8,12,4,0,0,1,1,0,0,0,USA
9596,1980,PhD,Single," $65,295.00 ",0,0,23/12/2013,19, $365.00 , $32.00 , $117.00 , $34.00 , $110.00 , $6.00 ,1,3,3,13,2,0,0,0,0,0,0,0,USA
466,1944,Graduation,Married," $65,275.00 ",0,0,03/04/2013,9, $388.00 , $14.00 , $218.00 , $91.00 , $14.00 , $21.00 ,1,4,3,13,2,0,0,0,0,0,0,0,Spain
1631,1965,PhD,Together," $65,220.00 ",0,0,03/09/2012,3, $890.00 , $63.00 , $292.00 , $-   , $25.00 , $12.00 ,4,8,4,7,6,0,0,0,0,0,1,0,Germany
2829,1955,Graduation,Married," $65,210.00 ",0,1,10/03/2014,25, $626.00 , $-   , $70.00 , $-   , $7.00 , $28.00 ,2,9,3,8,6,0,1,0,1,0,0,0,Canada
3759,1958,Graduation,Together," $65,196.00 ",0,2,25/07/2013,34, $743.00 , $19.00 , $181.00 , $12.00 , $-   , $200.00 ,2,7,6,11,5,1,0,0,0,0,0,0,Spain
8932,1969,Master,Together," $65,176.00 ",0,1,29/10/2012,57, $960.00 , $28.00 , $183.00 , $220.00 , $70.00 , $70.00 ,4,9,6,6,6,0,0,0,0,0,0,0,Saudi Arabia
5758,1982,Graduation,Married," $65,169.00 ",0,0,14/01/2014,23," $1,074.00 ", $-   , $69.00 , $-   , $-   , $46.00 ,1,10,4,13,6,1,0,1,1,1,1,0,Spain
25,1958,Graduation,Married," $65,148.00 ",0,1,16/11/2012,9, $460.00 , $35.00 , $422.00 , $33.00 , $12.00 , $153.00 ,2,6,6,7,4,0,0,0,0,0,0,0,Canada
10833,1975,Graduation,Married," $65,106.00 ",0,1,24/05/2014,55, $790.00 , $19.00 , $133.00 , $12.00 , $-   , $19.00 ,3,8,3,13,6,0,1,0,0,0,0,0,Spain
5172,1976,Master,Together," $65,104.00 ",0,1,14/11/2013,4, $738.00 , $-   , $232.00 , $13.00 , $20.00 , $50.00 ,2,3,5,7,7,0,0,0,0,0,0,0,Spain
11084,1976,Master,Together," $65,104.00 ",0,1,14/11/2013,4, $738.00 , $-   , $232.00 , $13.00 , $20.00 , $50.00 ,2,3,5,7,7,0,0,0,0,0,1,0,Canada
6142,1943,Master,Married," $65,073.00 ",0,0,20/08/2013,65, $629.00 , $17.00 , $177.00 , $69.00 , $-   , $8.00 ,1,5,3,5,2,0,0,0,0,0,0,1,Spain
6312,1959,Graduation,Married," $65,031.00 ",0,1,17/03/2013,29, $258.00 , $107.00 , $291.00 , $84.00 , $37.00 , $86.00 ,4,10,3,13,7,0,0,0,0,0,0,0,Germany
9940,1958,Graduation,Together," $64,961.00 ",0,1,23/12/2012,97, $382.00 , $114.00 , $276.00 , $75.00 , $124.00 , $38.00 ,2,6,4,4,3,0,0,0,0,0,0,0,Saudi Arabia
7922,1951,PhD,Single," $64,950.00 ",0,1,12/08/2012,29, $819.00 , $-   , $72.00 , $12.00 , $-   , $63.00 ,2,11,2,10,7,0,1,0,0,0,0,0,Saudi Arabia
6457,1976,Graduation,Divorced," $64,892.00 ",0,1,29/05/2014,77, $527.00 , $24.00 , $230.00 , $32.00 , $24.00 , $65.00 ,2,6,4,12,4,0,0,0,0,0,0,0,Saudi Arabia
8233,1950,Master,Widow," $64,866.00 ",0,1,26/01/2014,9, $508.00 , $5.00 , $21.00 , $7.00 , $5.00 , $10.00 ,4,7,3,7,5,0,1,0,0,0,0,0,Canada
217,1956,Master,Single," $64,857.00 ",0,0,23/11/2012,78, $556.00 , $14.00 , $717.00 , $210.00 , $-   , $43.00 ,1,7,5,10,4,0,0,0,0,0,0,0,Canada
8427,1956,Master,Single," $64,857.00 ",0,0,23/11/2012,78, $556.00 , $14.00 , $717.00 , $210.00 , $-   , $43.00 ,1,7,5,10,4,0,0,0,0,0,0,0,Spain
1867,1957,Graduation,Single," $64,849.00 ",0,0,13/11/2012,42, $652.00 , $48.00 , $350.00 , $94.00 , $84.00 , $108.00 ,1,9,3,6,5,0,0,0,0,0,1,0,Spain
8957,1952,2n Cycle,Single," $64,831.00 ",1,1,10/06/2013,51, $480.00 , $86.00 , $249.00 , $75.00 , $86.00 , $144.00 ,8,6,3,5,6,0,0,0,0,0,0,0,Saudi Arabia
7732,1978,Graduation,Married," $64,813.00 ",1,0,02/01/2014,81, $293.00 , $-   , $124.00 , $179.00 , $97.00 , $52.00 ,1,7,2,10,5,0,0,0,0,0,0,0,Spain
1802,1971,Graduation,Married," $64,795.00 ",0,1,17/01/2013,23, $412.00 , $5.00 , $119.00 , $38.00 , $29.00 , $77.00 ,3,3,3,12,2,0,0,0,0,0,0,0,Spain
843,1971,Graduation,Married," $64,722.00 ",1,0,26/05/2014,47, $303.00 , $-   , $280.00 , $60.00 , $147.00 , $15.00 ,4,8,2,11,6,0,0,0,0,0,0,0,Spain
10281,1970,Graduation,Divorced," $64,713.00 ",1,0,07/02/2014,11, $180.00 , $60.00 , $241.00 , $13.00 , $54.00 , $54.00 ,2,5,5,7,4,0,0,0,0,0,1,0,Australia
9645,1968,Graduation,Married," $64,590.00 ",0,0,14/10/2012,98, $920.00 , $138.00 , $168.00 , $36.00 , $46.00 , $30.00 ,1,9,4,10,6,0,0,0,0,0,0,0,Spain
1640,1954,Graduation,Divorced," $64,587.00 ",1,1,22/06/2014,49, $66.00 , $-   , $16.00 , $-   , $6.00 , $20.00 ,2,1,1,4,3,0,0,0,0,0,0,0,Spain
9242,1990,Graduation,Single," $64,509.00 ",0,0,17/08/2013,19, $836.00 , $185.00 , $575.00 , $24.00 , $25.00 , $77.00 ,1,6,3,9,4,1,0,0,0,0,1,0,Saudi Arabia
6059,1953,PhD,Together," $64,504.00 ",1,2,04/03/2013,81, $986.00 , $36.00 , $168.00 , $16.00 , $-   , $108.00 ,7,11,3,4,7,0,0,0,0,0,1,0,Spain
380,1954,Graduation,Divorced," $64,497.00 ",0,1,10/09/2012,17," $1,170.00 ", $48.00 , $320.00 , $42.00 , $32.00 , $192.00 ,5,11,4,9,8,1,0,0,0,0,1,0,Saudi Arabia
7165,1972,Graduation,Together," $64,474.00 ",0,1,22/10/2013,59, $381.00 , $35.00 , $172.00 , $56.00 , $86.00 , $93.00 ,2,8,2,10,5,0,0,0,0,0,0,0,Spain
7646,1989,Graduation,Single," $64,449.00 ",1,0,18/02/2014,70, $218.00 , $63.00 , $282.00 , $137.00 , $35.00 , $70.00 ,4,5,3,12,4,0,0,0,0,0,0,0,Spain
1029,1970,PhD,Together," $64,413.00 ",0,1,01/08/2013,27, $200.00 , $5.00 , $44.00 , $-   , $10.00 , $20.00 ,1,5,1,5,5,0,0,0,0,0,0,0,Spain
5140,1985,PhD,Married," $64,355.00 ",1,0,24/08/2012,66," $1,047.00 ", $-   , $140.00 , $67.00 , $38.00 , $153.00 ,2,4,3,12,8,0,0,0,0,0,0,0,Spain
9750,1961,PhD,Divorced," $64,325.00 ",0,1,07/02/2013,41, $731.00 , $60.00 , $353.00 , $78.00 , $12.00 , $73.00 ,5,10,3,5,7,0,0,0,0,0,0,0,Spain
9595,1961,Graduation,Together," $64,260.00 ",0,0,11/01/2013,1, $539.00 , $169.00 , $816.00 , $20.00 , $-   , $30.00 ,1,4,5,4,3,0,0,0,0,0,1,0,Spain
7488,1963,Master,Single," $64,191.00 ",0,1,22/01/2013,30, $420.00 , $15.00 , $186.00 , $151.00 , $38.00 , $15.00 ,3,5,3,13,3,0,0,0,0,0,0,0,Spain
2223,1965,2n Cycle,Divorced," $64,176.00 ",0,1,03/08/2012,52," $1,215.00 ", $33.00 , $249.00 , $64.00 , $116.00 , $149.00 ,8,8,9,8,6,0,0,0,0,0,0,0,Spain
1665,1964,PhD,Divorced," $64,140.00 ",0,2,23/09/2013,71," $1,459.00 ", $-   , $61.00 , $-   , $15.00 , $215.00 ,5,2,5,6,5,1,0,1,0,1,1,0,Saudi Arabia
5682,1953,PhD,Single," $64,108.00 ",0,1,23/03/2013,8, $948.00 , $10.00 , $86.00 , $13.00 , $21.00 , $21.00 ,4,6,9,11,5,0,0,0,0,0,0,0,Australia
4440,1964,Master,Married," $64,100.00 ",0,1,10/09/2013,93, $509.00 , $-   , $27.00 , $-   , $-   , $10.00 ,1,8,3,6,7,0,1,0,0,0,0,0,Saudi Arabia
5519,1956,Graduation,Together," $64,090.00 ",0,1,07/08/2013,8, $316.00 , $58.00 , $161.00 , $76.00 , $51.00 , $135.00 ,1,6,9,4,5,0,0,0,0,0,1,0,Saudi Arabia
4001,1946,PhD,Together," $64,014.00 ",2,1,10/06/2014,56, $406.00 , $-   , $30.00 , $-   , $-   , $8.00 ,7,8,2,5,7,0,0,0,1,0,0,0,Saudi Arabia
5529,1946,PhD,Together," $64,014.00 ",2,1,10/06/2014,56, $406.00 , $-   , $30.00 , $-   , $-   , $8.00 ,7,8,2,5,7,0,0,0,1,0,0,0,Canada
4756,1952,2n Cycle,Divorced," $63,998.00 ",0,0,20/12/2013,42, $176.00 , $29.00 , $818.00 , $-   , $33.00 , $112.00 ,1,7,6,11,4,0,0,0,0,0,1,0,Spain
7476,1964,Master,Single," $63,972.00 ",0,1,02/12/2012,93, $928.00 , $63.00 , $254.00 , $-   , $12.00 , $12.00 ,4,5,4,10,4,0,1,0,0,0,0,0,Saudi Arabia
9166,1968,Graduation,Married," $63,967.00 ",0,1,09/08/2013,57, $387.00 , $84.00 , $141.00 , $73.00 , $35.00 , $162.00 ,3,4,4,12,2,0,0,0,0,0,0,0,Spain
8091,1956,Graduation,Married," $63,943.00 ",0,1,02/09/2012,50, $423.00 , $184.00 , $368.00 , $13.00 , $97.00 , $21.00 ,1,6,4,6,5,0,0,0,0,0,0,0,India
4405,1956,Master,Married," $63,915.00 ",0,2,30/07/2013,2, $622.00 , $7.00 , $115.00 , $30.00 , $-   , $15.00 ,2,6,3,12,5,0,0,0,0,0,0,0,Australia
7079,1962,Graduation,Divorced," $63,887.00 ",0,1,08/09/2012,38, $897.00 , $23.00 , $207.00 , $15.00 , $11.00 , $92.00 ,5,9,6,12,6,0,0,0,0,0,0,0,Saudi Arabia
3870,1978,2n Cycle,Together," $63,855.00 ",0,0,09/02/2013,28, $359.00 , $35.00 , $314.00 , $93.00 , $116.00 , $89.00 ,1,7,3,13,4,0,0,0,0,0,0,0,Germany
3421,1968,Master,Divorced," $63,841.00 ",0,1,21/04/2013,64, $635.00 , $15.00 , $100.00 , $20.00 , $7.00 , $131.00 ,1,9,3,9,6,0,0,0,0,0,0,0,Australia
4391,1968,Master,Divorced," $63,841.00 ",0,1,21/04/2013,64, $635.00 , $15.00 , $100.00 , $20.00 , $7.00 , $131.00 ,1,9,3,9,6,0,0,0,0,0,0,0,Saudi Arabia
6283,1968,Master,Divorced," $63,841.00 ",0,1,21/04/2013,64, $635.00 , $15.00 , $100.00 , $20.00 , $7.00 , $131.00 ,1,9,3,9,6,0,0,0,0,0,0,0,Spain
1245,1966,Graduation,Single," $63,810.00 ",0,1,11/11/2012,45, $977.00 , $12.00 , $253.00 , $16.00 , $12.00 , $101.00 ,4,4,3,12,8,0,1,0,0,0,0,0,Spain
2561,1966,Graduation,Single," $63,810.00 ",0,1,11/11/2012,45, $977.00 , $12.00 , $253.00 , $16.00 , $12.00 , $101.00 ,4,4,3,12,8,0,1,0,0,0,0,0,Germany
4478,1979,Graduation,Married," $63,777.00 ",1,1,24/03/2013,87, $457.00 , $5.00 , $106.00 , $15.00 , $17.00 , $53.00 ,8,11,1,6,8,0,0,0,0,0,0,0,India
3056,1978,Graduation,Divorced," $63,693.00 ",0,1,14/10/2013,63, $587.00 , $43.00 , $337.00 , $42.00 , $87.00 , $54.00 ,3,11,6,9,6,0,0,0,0,0,0,0,Saudi Arabia
8727,1978,Graduation,Divorced," $63,693.00 ",0,1,14/10/2013,63, $587.00 , $43.00 , $337.00 , $42.00 , $87.00 , $54.00 ,3,11,6,9,6,0,0,0,0,0,0,0,Saudi Arabia
3599,1970,Graduation,Married," $63,684.00 ",0,1,26/11/2012,61, $575.00 , $80.00 , $428.00 , $208.00 , $93.00 , $80.00 ,3,8,4,8,5,0,0,0,0,0,0,0,Spain
4073,1954,2n Cycle,Married," $63,564.00 ",0,0,29/01/2014,0, $769.00 , $80.00 , $252.00 , $15.00 , $34.00 , $65.00 ,1,10,10,7,6,1,0,0,0,0,1,0,Germany
7873,1973,PhD,Together," $63,516.00 ",1,1,06/07/2013,30, $141.00 , $11.00 , $114.00 , $15.00 , $14.00 , $5.00 ,4,4,1,7,5,0,0,0,0,0,0,0,Canada
8439,1964,Graduation,Together," $63,404.00 ",0,2,06/06/2014,97, $734.00 , $26.00 , $70.00 , $11.00 , $44.00 , $17.00 ,2,6,3,4,4,0,0,0,1,0,0,0,Spain
3856,1960,Graduation,Together," $63,381.00 ",0,1,05/10/2012,78, $571.00 , $50.00 , $142.00 , $33.00 , $50.00 , $159.00 ,4,4,5,13,2,0,0,0,0,0,0,0,Spain
6202,1960,Graduation,Together," $63,381.00 ",0,1,05/10/2012,78, $571.00 , $50.00 , $142.00 , $33.00 , $50.00 , $159.00 ,4,4,5,13,2,0,0,0,0,0,0,0,Spain
309,1961,PhD,Together," $63,342.00 ",0,1,16/10/2012,48, $918.00 , $21.00 , $118.00 , $13.00 , $10.00 , $21.00 ,3,8,3,5,6,0,1,0,0,0,0,0,Saudi Arabia
3571,1961,PhD,Together," $63,342.00 ",0,1,16/10/2012,48, $918.00 , $21.00 , $118.00 , $13.00 , $10.00 , $21.00 ,3,8,3,5,6,0,1,0,0,0,1,0,Spain
819,1945,Graduation,Widow," $63,285.00 ",0,0,05/11/2013,84, $508.00 , $124.00 , $249.00 , $50.00 , $38.00 , $134.00 ,1,6,5,13,3,0,0,0,0,0,0,0,Spain
6912,1967,PhD,Married," $63,246.00 ",0,2,20/08/2013,60, $593.00 , $30.00 , $91.00 , $29.00 , $22.00 , $7.00 ,1,6,3,12,4,0,0,0,0,0,0,0,Spain
10676,1982,Graduation,Married," $63,211.00 ",0,0,02/11/2012,3, $145.00 , $193.00 , $459.00 , $205.00 , $26.00 , $145.00 ,2,3,8,7,2,0,0,0,0,0,1,0,Spain
10513,1992,Graduation,Together," $63,207.00 ",0,0,20/01/2013,68, $438.00 , $169.00 , $565.00 , $91.00 , $169.00 , $70.00 ,1,2,3,6,7,0,0,0,1,0,0,0,Spain
3643,1974,Master,Married," $63,206.00 ",0,0,20/03/2014,65, $750.00 , $8.00 , $125.00 , $11.00 , $8.00 , $26.00 ,1,4,3,6,2,0,0,1,0,0,0,0,Canada
1990,1974,PhD,Single," $63,159.00 ",0,0,05/11/2012,74, $965.00 , $34.00 , $586.00 , $89.00 , $86.00 , $37.00 ,1,3,5,8,3,1,0,0,0,0,0,0,Spain
1907,1950,Master,Divorced," $63,120.00 ",0,1,28/09/2012,53, $965.00 , $69.00 , $279.00 , $54.00 , $41.00 , $69.00 ,5,8,4,9,7,0,0,0,0,0,1,0,Spain
2125,1959,Graduation,Divorced," $63,033.00 ",0,0,15/11/2013,82, $194.00 , $61.00 , $480.00 , $225.00 , $112.00 , $30.00 ,1,3,4,8,2,0,0,0,0,0,0,0,USA
8026,1952,Graduation,Married," $62,998.00 ",0,1,30/09/2013,10, $120.00 , $58.00 , $73.00 , $65.00 , $89.00 , $58.00 ,5,5,4,5,5,0,0,0,0,0,0,0,Canada
902,1980,Graduation,Together," $62,994.00 ",1,0,04/03/2014,74, $224.00 , $12.00 , $48.00 , $4.00 , $12.00 , $12.00 ,1,6,2,4,6,0,0,0,0,0,0,0,Canada
1685,1967,PhD,Together," $62,981.00 ",0,0,17/03/2013,21, $796.00 , $14.00 , $590.00 , $38.00 , $44.00 , $-   ,1,4,5,13,3,0,1,0,0,0,0,0,Canada
9094,1955,2n Cycle,Married," $62,972.00 ",0,1,03/08/2012,39, $313.00 , $15.00 , $47.00 , $20.00 , $-   , $192.00 ,2,7,4,3,6,0,0,0,0,0,1,0,Spain
9847,1955,2n Cycle,Married," $62,972.00 ",0,1,03/08/2012,39, $313.00 , $15.00 , $47.00 , $20.00 , $-   , $192.00 ,2,7,4,3,6,0,0,0,0,0,0,0,Spain
2118,1964,2n Cycle,Married," $62,905.00 ",0,1,10/09/2013,68, $166.00 , $75.00 , $96.00 , $119.00 , $107.00 , $59.00 ,3,7,2,8,4,0,0,0,0,0,0,0,Spain
5564,1969,Graduation,Together," $62,882.00 ",0,1,09/08/2012,26, $509.00 , $133.00 , $497.00 , $78.00 , $24.00 , $97.00 ,2,7,5,6,4,0,0,0,0,0,0,0,Australia
2131,1959,PhD,Divorced," $62,859.00 ",0,1,30/12/2012,37," $1,063.00 ", $89.00 , $102.00 , $16.00 , $12.00 , $25.00 ,4,9,4,6,6,0,0,0,0,0,0,0,Spain
